ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0xc91a ,AURGRES18DEL03 ,33,3.9,19.888716,75.321461,19.978716,75.411461,18-02-2022,21:50:00,22:00:00,conditions Sandstorms,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 43
0x111b ,JAPRES17DEL03 ,27,4.5,26.892312,75.806896,26.982312,75.896896,27-03-2022,19:55:00,20:00:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x3198 ,CHENRES03DEL02 ,37,4.8,13.091809,80.219104,13.171809,80.299104,06-03-2022,22:15:00,22:25:00,conditions Cloudy,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 28
0xc4f2 ,AURGRES17DEL03 ,21,5,19.876994,75.372353,19.906994,75.402353,15-02-2022,20:55:00,21:10:00,conditions Sunny,Jam ,1,Buffet ,motorcycle ,NaN ,No ,Urban ,(min) 14
0x82e7 ,MUMRES20DEL02 ,27,4.9,19.103249,72.846749,19.233249,72.976749,31-03-2022,23:40:00,23:55:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 20
0x4330 ,HYDRES13DEL02 ,29,4.8,17.431477,78.40035,17.481477,78.45035,28-03-2022,18:25:00,18:40:00,conditions Sunny,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 10
0xb72b ,VADRES01DEL01 ,35,5,22.307898,73.167788,22.347898,73.207788,05-04-2022,13:50:00,14:00:00,conditions Fog,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xc2fd ,ALHRES04DEL03 ,22,5,0.0,0.0,0.09,0.09,16-02-2022,17:45:00,17:50:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 21
0x7b85 ,RANCHIRES09DEL02 ,22,4.8,23.351058,85.325731,23.431058,85.405731,02-04-2022,21:00:00,21:15:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 22
0xa2cf ,BANGRES19DEL02 ,37,4.9,12.914264,77.6784,12.964264,77.7284,03-04-2022,20:25:00,20:40:00,conditions Sunny,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 20
0xaa31 ,CHENRES17DEL01 ,28,4.7,13.045479,80.23311,13.155479,80.34311,06-03-2022,19:20:00,19:35:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 36
0x4679 ,MUMRES07DEL02 ,31,4.9,19.091458,72.827808,19.221458,72.957808,04-03-2022,23:40:00,23:55:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 21
0x9562 ,PUNERES18DEL02 ,34,4.7,18.593481,73.785901,18.723481,73.915901,04-04-2022,23:10:00,23:15:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 37
0x7f39 ,RANCHIRES05DEL01 ,31,4.6,23.355164,85.324097,23.395164,85.364097,21-03-2022,13:25:00,13:40:00,conditions Windy,High ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x9965 ,MUMRES07DEL01 ,23,4.8,19.091458,72.827808,19.161458,72.897808,23-03-2022,18:20:00,18:30:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 38
0x9042 ,INDORES15DEL02 ,36,4.7,22.760072,75.892574,22.780072,75.912574,05-04-2022,10:15:00,10:20:00,conditions Sunny,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,(min) 11
0x36a5 ,MYSRES13DEL02 ,24,4.8,12.310972,76.659264,12.360972,76.709264,13-03-2022,21:55:00,22:05:00,conditions Sunny,Jam ,2,Drinks ,motorcycle ,1,No ,Urban ,(min) 13
0xb236 ,MUMRES14DEL03 ,28,4.7,19.1813,72.836191,19.2413,72.896191,07-03-2022,18:45:00,18:55:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 28
0xb0ea ,INDORES13DEL01 ,23,4.6,22.745049,75.892471,22.855049,76.002471,29-03-2022,18:45:00,18:50:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 26
0xcfba ,BHPRES12DEL02 ,28,4.6,0.0,0.0,0.08,0.08,18-02-2022,17:45:00,17:50:00,conditions Windy,Medium ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 27
0x4a24 ,BANGRES09DEL02 ,28,4.8,12.934179,77.615797,13.014179,77.695797,10-03-2022,20:35:00,20:50:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,(min) 25
0x5289 ,CHENRES19DEL01 ,25,4.8,12.986047,80.218114,13.096047,80.328114,04-03-2022,19:50:00,20:00:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x843b ,COIMBRES06DEL02 ,37,3.8,11.021278,76.995017,11.151278,77.125017,04-04-2022,20:20:00,20:35:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 32
0xccb3 ,AURGRES14DEL02 ,39,4.1,19.875016,75.322405,20.005016,75.452405,12-02-2022,21:35:00,21:45:00,conditions Stormy,Jam ,2,Meal ,scooter ,3,Yes ,Metropolitian ,(min) 42
0x92d8 ,MYSRES13DEL03 ,22,4.6,12.310972,76.659264,12.340972,76.689264,01-03-2022,18:25:00,18:40:00,conditions Stormy,Medium ,2,Meal ,scooter ,1,No ,Urban ,(min) 22
0xc1fd ,KNPRES16DEL03 ,31,4.9,26.482581,80.315628,26.572581,80.405628,16-02-2022,00:00:00,00:10:00,conditions Windy,Low ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xc7a8 ,KOLRES12DEL01 ,33,4.9,22.551084,88.354127,22.661084,88.464127,12-02-2022,23:35:00,23:40:00,conditions Sandstorms,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 24
0xc54b ,KOLRES09DEL03 ,29,4.8,22.515082,88.36783,22.605082,88.45783,14-02-2022,19:20:00,19:25:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 38
0xd945 ,KOLRES16DEL03 ,27,4.6,22.539129,88.365507,22.569129,88.395507,15-02-2022,17:40:00,17:45:00,conditions Cloudy,Medium ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 18
0x9b1f ,VADRES03DEL02 ,23,4.5,22.32,73.17,22.37,73.22,15-03-2022,22:25:00,22:40:00,conditions Stormy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 17
0x9260 ,JAPRES09DEL03 ,28,4.4,26.911378,75.789034,26.941378,75.819034,17-03-2022,23:35:00,23:45:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xc398 ,LUDHRES04DEL03 ,23,4.8,30.914057,75.83982,31.004057,75.92982,12-02-2022,20:00:00,20:05:00,conditions Sunny,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 17
0xbd45 ,COIMBRES20DEL02 ,26,4.8,10.994136,76.963303,11.074136,77.043303,04-03-2022,17:10:00,17:20:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x2591 ,INDORES06DEL02 ,31,4.9,22.728163,75.884212,22.778163,75.934212,26-03-2022,21:15:00,21:30:00,conditions Windy,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 31
0x4f8 ,VADRES010DEL01 ,NaN ,NaN ,-22.310329,-73.169083,22.380329,73.239083,10-03-2022,NaN ,18:30:00,conditions NaN,NaN ,3,Snack ,scooter ,1,No ,Metropolitian ,(min) 39
0x3352 ,HYDRES18DEL01 ,36,4.4,17.450851,78.379347,17.520851,78.449347,31-03-2022,21:50:00,22:00:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 38
0x715 ,MYSRES18DEL02 ,NaN ,NaN ,12.337928,76.617889,12.387928,76.667889,05-03-2022,NaN ,23:05:00,conditions Windy,Low ,2,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 27
0xd602 ,AURGRES01DEL01 ,39,4.9,19.876219,75.346017,19.946219,75.416017,18-02-2022,23:50:00,00:00:00,conditions Windy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x741a ,SURRES03DEL01 ,31,4.7,21.186884,72.793616,21.196884,72.803616,09-03-2022,08:35:00,08:50:00,conditions Sandstorms,Low ,1,Meal ,motorcycle ,0,No ,Urban ,(min) 25
0x1c1b ,BANGRES03DEL02 ,39,5,12.979166,77.640709,13.059166,77.720709,16-03-2022,19:15:00,19:30:00,conditions Windy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 52
0x21b4 ,JAPRES14DEL03 ,34,4.7,26.88842,75.800689,27.02842,75.940689,25-03-2022,17:25:00,17:40:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,0,Yes ,Metropolitian ,(min) 42
0xcee5 ,DEHRES04DEL02 ,38,4.8,30.340722,78.060221,30.390722,78.110221,11-02-2022,23:35:00,23:50:00,conditions Windy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 28
0x13dc ,RANCHIRES04DEL02 ,20,4.6,23.359033,85.325347,23.409033,85.375347,09-03-2022,21:00:00,21:10:00,conditions Fog,Jam ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 29
0x8c98 ,JAPRES01DEL03 ,34,4.9,26.90519,75.810753,26.93519,75.840753,17-03-2022,21:50:00,22:00:00,conditions Sunny,Jam ,2,Meal ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 15
0x478d ,JAPRES20DEL01 ,37,4.3,26.956431,75.776649,27.026431,75.846649,02-04-2022,22:35:00,22:40:00,conditions Fog,Low ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 43
0x4063 ,PUNERES13DEL03 ,30,4.4,18.56245,73.916619,18.62245,73.976619,19-03-2022,19:25:00,19:40:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 32
0x3865 ,BANGRES13DEL02 ,24,4,12.935662,77.61413,13.065662,77.74413,18-03-2022,21:00:00,21:05:00,conditions Cloudy,Jam ,1,Drinks ,scooter ,1,No ,Urban ,(min) 32
0xaa23 ,HYDRES17DEL02 ,22,4.7,17.451976,78.385883,17.531976,78.465883,20-03-2022,22:25:00,22:30:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 22
0x4ad8 ,VADRES17DEL03 ,27,4.7,0.0,0.0,0.06,0.06,03-03-2022,00:00:00,00:05:00,conditions Fog,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 11
0x9f16 ,SURRES08DEL02 ,35,4.4,21.173343,72.792731,21.253343,72.872731,06-03-2022,21:35:00,21:50:00,conditions Sunny,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 40
0x6b0a ,INDORES03DEL03 ,31,4.5,22.751857,75.866699,22.781857,75.896699,19-03-2022,22:25:00,22:40:00,conditions Windy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 25
0x745b ,INDORES18DEL01 ,27,4.6,22.753839,75.897429,22.793838,75.937429,05-04-2022,12:45:00,12:55:00,conditions Windy,High ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 27
0xd860 ,KNPRES07DEL02 ,37,4.7,26.472001,80.354002,26.522001,80.404002,17-02-2022,23:00:00,23:10:00,conditions Stormy,Low ,1,Buffet ,scooter ,0,No ,Urban ,(min) 21
0x45bb ,CHENRES06DEL01 ,31,4.1,13.054347,80.257221,13.164347,80.367221,14-03-2022,20:40:00,20:55:00,conditions Cloudy,Jam ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 44
0xc00e ,BHPRES15DEL02 ,NaN ,NaN ,-23.234249,-77.434007,23.284249,77.484007,17-02-2022,NaN ,22:10:00,conditions Fog,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 33
0x8ec8 ,MYSRES06DEL02 ,21,5,12.323994,76.626167,12.343994,76.646167,01-03-2022,08:45:00,09:00:00,conditions Sunny,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 24
0x6435 ,COIMBRES07DEL03 ,27,4,10.96185,76.971082,10.99185,77.001082,11-03-2022,19:50:00,20:05:00,conditions Fog,Jam ,1,Drinks ,scooter ,2,No ,Metropolitian ,(min) 34
0xb079 ,CHENRES13DEL03 ,38,4.6,13.027018,80.254791,13.057018,80.284791,03-03-2022,18:35:00,18:40:00,conditions Stormy,Medium ,2,Drinks ,scooter ,1,No ,Urban ,(min) 28
0xcb2b ,AGRRES04DEL03 ,22,4,27.195928,77.998092,27.225928,78.028092,11-02-2022,21:35:00,21:40:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 32
0x6838 ,JAPRES06DEL03 ,36,4.6,26.911927,75.797282,26.941927,75.827282,30-03-2022,17:20:00,17:25:00,conditions Windy,Medium ,1,Buffet ,scooter ,NaN ,No ,Urban ,(min) 26
0x1996 ,JAPRES010DEL02 ,38,4.8,26.921411,75.793604,27.001411,75.873604,08-03-2022,22:40:00,22:55:00,conditions Windy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 19
0x42ac ,JAPRES06DEL01 ,34,4.9,26.911927,75.797282,26.951927,75.837282,07-03-2022,12:15:00,12:25:00,conditions Cloudy,High ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 38
0x10f5 ,HYDRES06DEL01 ,34,4.8,17.455894,78.375467,17.495894,78.415467,30-03-2022,13:45:00,13:50:00,conditions Cloudy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xc69a ,KOLRES14DEL01 ,20,4.7,22.552996,88.35231,22.662996,88.46231,14-02-2022,18:25:00,18:35:00,conditions Windy,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20
0xc324 ,AGRRES13DEL02 ,31,4.7,27.159795,78.04299,27.179795,78.06299,13-02-2022,11:00:00,11:15:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x659e ,COIMBRES04DEL01 ,25,5,11.024839,77.007003,11.034839,77.017003,03-04-2022,11:35:00,11:40:00,conditions Sandstorms,High ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 27
0x26af ,MYSRES05DEL02 ,28,4.9,12.323978,76.627961,12.403978,76.707961,08-03-2022,23:15:00,23:30:00,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,1,No ,Urban ,(min) 17
0xaf8a ,SURRES13DEL02 ,39,4.1,21.170096,72.789122,21.300096,72.919122,10-03-2022,22:00:00,22:05:00,conditions Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 37
0x5996 ,RANCHIRES16DEL01 ,33,4.9,23.371292,85.327872,23.481292,85.437872,25-03-2022,18:40:00,18:50:00,conditions Fog,Medium ,0,Drinks ,motorcycle ,1,Yes ,Metropolitian ,(min) 49
0x8dd7 ,COIMBRES20DEL02 ,30,4.5,10.994136,76.963303,11.074136,77.043303,08-03-2022,17:40:00,17:50:00,conditions Stormy,Medium ,1,Meal ,motorcycle ,2,No ,Metropolitian ,(min) 39
0x6b68 ,RANCHIRES09DEL03 ,25,4.9,23.351058,85.325731,23.411058,85.385731,21-03-2022,22:35:00,22:45:00,conditions Stormy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 18
0xb7c2 ,MYSRES12DEL03 ,38,4.9,12.284747,76.625861,12.314747,76.655861,26-03-2022,22:40:00,22:50:00,conditions Fog,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 18
0xcb48 ,ALHRES04DEL01 ,26,4.4,0.0,0.0,0.11,0.11,18-02-2022,21:40:00,21:55:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 31
0x8cb3 ,SURRES01DEL03 ,22,4.8,21.186438,72.794115,21.276438,72.884115,12-03-2022,21:50:00,22:00:00,conditions Sunny,Jam ,2,Buffet ,scooter ,1,No ,Urban ,(min) 20
0xceb0 ,KOLRES16DEL01 ,24,4.6,22.539129,88.365507,22.649129,88.475507,16-02-2022,18:40:00,18:45:00,conditions Stormy,Medium ,1,Meal ,scooter ,1,No ,Urban ,(min) 26
0x40fd ,CHENRES11DEL02 ,31,4.7,13.064181,80.236442,13.114181,80.286442,17-03-2022,19:30:00,19:45:00,conditions Stormy,Jam ,2,Drinks ,scooter ,1,No ,NaN ,(min) 27
0x2d96 ,HYDRES010DEL02 ,26,4.9,17.428294,78.404423,17.448294,78.424423,13-03-2022,11:50:00,11:55:00,conditions Stormy,High ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 21
0x55c4 ,HYDRES04DEL02 ,23,5,17.411028,78.329645,17.461028,78.379645,03-03-2022,22:40:00,22:55:00,conditions Sandstorms,Low ,2,Meal ,scooter ,0,No ,Urban ,(min) 11
0x88c6 ,MUMRES05DEL02 ,36,4.9,18.927584,72.832585,18.947584,72.852585,05-03-2022,08:45:00,08:55:00,conditions Windy,Low ,1,Snack ,motorcycle ,NaN ,No ,Urban ,(min) 22
0xc2c0 ,ALHRES18DEL01 ,20,4.8,25.450317,81.831681,25.520317,81.901681,14-02-2022,20:50:00,21:05:00,conditions Windy,Jam ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 25
0x78ad ,COIMBRES06DEL01 ,25,4.7,11.021278,76.995017,11.031278,77.005017,03-03-2022,09:40:00,09:45:00,conditions Sunny,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 20
0x66e5 ,SURRES010DEL01 ,25,4.7,21.17106,72.789292,21.24106,72.859292,02-03-2022,17:55:00,18:05:00,conditions Sunny,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 11
0x793e ,MUMRES12DEL02 ,36,4.8,19.207222,72.972281,19.337222,73.102281,06-04-2022,17:10:00,17:25:00,conditions Cloudy,Medium ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 31
0xc8cf ,LUDHRES13DEL01 ,20,5,30.893234,75.82172,30.903234,75.83172,11-02-2022,10:25:00,10:30:00,conditions Sunny,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 23
0x1252 ,SURRES06DEL03 ,23,4.6,21.185047,72.80859,21.215047,72.83859,15-03-2022,22:25:00,22:40:00,conditions Stormy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 14
0xa57b ,JAPRES16DEL01 ,35,4.7,26.849596,75.800512,26.859596,75.810512,26-03-2022,09:30:00,09:35:00,conditions Sunny,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 12
0xd581 ,AGRRES03DEL01 ,37,5,27.160832,78.011608,27.230832,78.081608,12-02-2022,23:30:00,23:35:00,conditions Cloudy,Low ,1,Buffet ,scooter ,1,No ,Urban ,(min) 25
0x2590 ,BANGRES17DEL01 ,33,4.9,12.972532,77.608179,13.012532,77.648179,03-03-2022,16:50:00,16:55:00,conditions Stormy,Medium ,2,Meal ,motorcycle ,1,No ,NaN ,(min) 28
0x2b18 ,HYDRES12DEL02 ,22,4.2,17.429585,78.392621,17.449585,78.412621,26-03-2022,09:55:00,10:10:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 15
0x19a2 ,RANCHIRES06DEL03 ,23,5,23.357804,85.325146,23.417804,85.385146,21-03-2022,17:10:00,17:25:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x6b84 ,SURRES14DEL02 ,34,4.7,21.157729,72.768726,21.207729,72.818726,07-03-2022,18:15:00,18:25:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 16
0x707d ,PUNERES17DEL02 ,27,4.7,18.530963,73.828972,18.610963,73.908972,06-04-2022,19:55:00,20:00:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 49
0x5d8b ,MYSRES19DEL02 ,34,4.6,12.334022,76.618203,12.354022,76.638203,05-04-2022,09:35:00,09:50:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 24
0x4eed ,INDORES07DEL01 ,33,4.6,22.722634,75.886959,22.832634,75.996959,23-03-2022,21:20:00,21:35:00,conditions Cloudy,Jam ,2,Drinks ,scooter ,2,No ,Metropolitian ,(min) 41
0xa7e ,RANCHIRES15DEL01 ,29,4.6,23.369746,85.33982,23.379746,85.34982,05-03-2022,11:00:00,11:10:00,conditions Fog,Low ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 15
0xddfa ,BHPRES19DEL02 ,31,4.8,0.0,0.0,0.08,0.08,16-02-2022,22:10:00,22:25:00,conditions Sandstorms,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 17
0x92f7 ,HYDRES18DEL02 ,39,4.8,17.450851,78.379347,17.470851,78.399347,09-03-2022,10:20:00,10:30:00,conditions Windy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xb769 ,HYDRES13DEL02 ,32,4.6,17.431477,78.40035,17.511477,78.48035,16-03-2022,23:50:00,00:05:00,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 43
0x27ec ,COIMBRES20DEL02 ,21,4.7,10.994136,76.963303,11.124136,77.093303,12-03-2022,17:20:00,17:30:00,conditions Fog,Medium ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 36
0x9227 ,MUMRES05DEL02 ,22,4.6,18.927584,72.832585,19.057584,72.962585,06-03-2022,17:30:00,17:45:00,conditions Stormy,Medium ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 24
0x72ef ,CHENRES15DEL03 ,35,5,13.026286,80.275235,13.056286,80.305235,15-03-2022,22:45:00,23:00:00,conditions Stormy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 21
0x78fb ,BANGRES02DEL03 ,29,4.9,12.970221,77.645396,13.030221,77.705396,17-03-2022,22:55:00,23:05:00,conditions Sunny,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 24
0xdede ,GOARES15DEL02 ,35,4.8,15.51315,73.78346,15.53315,73.80346,11-02-2022,11:10:00,11:25:00,conditions Fog,High ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 38
0xd241 ,AURGRES14DEL01 ,30,4.8,19.875016,75.322405,19.985016,75.432405,18-02-2022,21:20:00,21:30:00,conditions Sunny,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x603 ,PUNERES07DEL01 ,NaN ,NaN ,18.546947,73.900626,18.586947,73.940626,05-04-2022,NaN ,16:50:00,conditions NaN,NaN ,3,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xa11a ,JAPRES11DEL03 ,39,5,26.90294,75.793007,26.93294,75.823007,15-03-2022,18:40:00,18:50:00,conditions Sandstorms,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 31
0xda52 ,AURGRES09DEL02 ,30,4.9,19.874103,75.368419,19.924103,75.418419,17-02-2022,20:30:00,20:40:00,conditions Sunny,Jam ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 17
0xe65 ,HYDRES19DEL02 ,NaN ,NaN ,17.458998,78.500366,17.508998,78.550366,21-03-2022,NaN ,23:20:00,conditions Fog,Low ,2,Buffet ,motorcycle ,0,No ,Urban ,(min) 11
0xe24f ,AURGRES08DEL02 ,36,5,19.876428,75.364792,19.956428,75.444792,12-02-2022,23:10:00,23:15:00,conditions Stormy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 25
0x4221 ,HYDRES06DEL02 ,35,4.5,17.455894,78.375467,17.505894,78.425467,13-03-2022,19:40:00,19:45:00,conditions Sunny,Jam ,1,Drinks ,scooter ,1,No ,Urban ,(min) 19
0x601 ,HYDRES02DEL02 ,NaN ,NaN ,17.41233,78.449654,17.54233,78.579654,18-03-2022,NaN ,20:30:00,conditions NaN,NaN ,3,Drinks ,scooter ,3,No ,Metropolitian ,(min) 49
0xf39 ,MYSRES01DEL01 ,24,4.8,12.311072,76.654878,12.321072,76.664878,11-03-2022,10:25:00,10:30:00,conditions Windy,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,(min) 14
0x6ffc ,MUMRES01DEL01 ,29,4.8,19.12663,72.829976,19.23663,72.939976,23-03-2022,23:40:00,23:50:00,conditions Fog,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 25
0x33ff ,SURRES01DEL03 ,36,4.6,21.186438,72.794115,21.216438,72.824115,13-03-2022,22:25:00,22:40:00,conditions Windy,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xd225 ,LUDHRES13DEL01 ,25,4.6,30.893234,75.82172,30.903234,75.83172,15-02-2022,10:50:00,11:00:00,conditions Stormy,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 12
0xd369 ,AGRRES17DEL02 ,35,4.4,27.157772,78.04725,27.237772,78.12725,12-02-2022,20:25:00,20:35:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 36
0xad82 ,JAPRES14DEL02 ,26,4.8,26.88842,75.800689,26.93842,75.850689,05-04-2022,19:15:00,19:20:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 23
0x5660 ,HYDRES12DEL01 ,22,4.5,17.429585,78.392621,17.439585,78.402621,03-03-2022,12:00:00,12:05:00,conditions Fog,High ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 25
0x7d6 ,PUNERES11DEL02 ,32,4,18.533811,73.899315,18.613811,73.979315,08-03-2022,23:40:00,23:45:00,conditions Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x81b0 ,BANGRES11DEL03 ,23,4.6,12.934365,77.616155,12.964365,77.646155,15-03-2022,23:10:00,23:20:00,conditions Fog,Low ,1,Snack ,scooter ,0,No ,Urban ,(min) 18
0x77d6 ,PUNERES010DEL01 ,38,4.7,18.539299,73.897902,18.549299,73.907902,05-04-2022,09:35:00,09:50:00,conditions Sandstorms,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 24
0x8357 ,VADRES13DEL02 ,26,4.9,22.310237,73.158921,22.330237,73.178921,11-03-2022,11:50:00,12:00:00,conditions Sunny,High ,1,Drinks ,motorcycle ,0,No ,Urban ,(min) 10
0x94b6 ,BANGRES08DEL02 ,31,4.5,12.906229,77.596791,12.986229,77.676791,06-03-2022,22:30:00,22:40:00,conditions Cloudy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 36
0xcd29 ,LUDHRES16DEL02 ,21,4.6,30.895817,75.813112,31.025817,75.943112,16-02-2022,19:00:00,19:05:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,NaN ,(min) 22
0x159e ,INDORES09DEL02 ,39,4.7,22.725835,75.887648,22.855835,76.017648,16-03-2022,21:20:00,21:35:00,conditions Windy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 28
